date,country.value,CC.CO2.EMSE.BF,CC.CO2.EMSE.BL,CC.CO2.EMSE.EL,CC.CO2.EMSE.EN,CC.CO2.EMSE.FE,CC.CO2.EMSE.IL,CC.CO2.EMSE.IP,CC.CO2.EMSE.LU,CC.CO2.EMSE.MC,CC.CO2.EMSE.TR,EG.ELC.ACCS.ZS,EG.ELC.FOSL.ZS,EG.ELC.NUCL.ZS,EG.ELC.RNEW.ZS,EG.ELC.RNWX.ZS,EG.USE.COMM.GD.PP.KD,EG.USE.ELEC.KH.PC,EG.USE.PCAP.KG.OE,EN.ATM.CO2E.KT,EN.ATM.CO2E.PC,EN.ATM.CO2E.PP.GD,EN.URB.LCTY.UR.ZS,EN.URB.MCTY.TL.ZS,NE.GDI.TOTL.ZS,NY.GDP.MKTP.KD,NY.GDP.MKTP.KD.ZG,NY.GDP.PCAP.KD,NY.GDP.PCAP.KD.ZG,NY.GNP.PCAP.CD,SE.PRM.CMPT.ZS,SE.PRM.ENRL.TC.ZS,SE.SEC.CMPT.LO.ZS,SE.SEC.ENRL.TC.ZS,SE.TER.ENRL.TC.ZS,SH.DYN.MORT,SH.H2O.BASW.ZS,SH.IMM.MEAS,SH.STA.SMSS.ZS,SI.POV.DDAY,SI.POV.GINI,SI.POV.LMIC,SI.POV.UMIC,SL.EMP.TOTL.SP.ZS,SL.TLF.CACT.ZS,SP.DYN.LE00.IN,SP.POP.GROW,SP.POP.TOTL,SP.RUR.TOTL.ZG,SP.URB.GROW,SP.URB.TOTL.IN.ZS,TX.VAL.FUEL.ZS.UN,NY.GDP.MKTP.KD_std,NY.GDP.PCAP.KD_std,EN.ATM.CO2E.KT_std,EN.ATM.CO2E.PC_std
1982,China,,,,,,,,,,,,77.294921875,0,,0,,299.197921933712,606.830437325878,,,,2.99815661741827,8.46203791281243,31.9801024242069,484456409125.222,9.0171139138219,480.311322412799,7.42341023193727,220,,25.68556,,16.66647,,57.6,,,,,,,,,,65.463,1.47267476016581,1008630000,0.486379093579183,5.29566624595188,20.902,,-0.47130848763997,-1.24784611929552,,
1982,Finland,,,,,,,,,,,,27.4705525197328,40.7431693989071,,0,,8533.1617405918,4805.4938819329,,,,19.6377354612208,14.4087974703606,28.6732238394505,119439062675.781,3.10808869307027,24744.2967772251,2.5320040355945,11700,,13.70455,,13.03262,,7.9,,75,,,,,,,,74.2980487804878,0.560285843941572,4826933,-2.56389737085433,1.71862801907281,73.373,4.05287503444966,-0.493768430945085,0.170966794621946,,
1982,France,,,,,,,,,,,,35.2636568654208,39.1136504014824,,0.28513150523579,,4620.52483614693,3281.72429951564,,,,21.3508454677903,22.3058109596014,23.7978869910527,1347078619777.78,2.50539661637579,24187.0947668643,1.91079871688389,12050,,20.55746,63.2683486938477,,,11.5,,,,,,,,,,74.5,0.581753882537421,55694106,0.307437128453954,0.681224187860529,73.425,3.96369032223558,-0.418230336331692,0.138384949836679,,
1982,Germany,,,,,,,,,,,,78.8218128683704,15.899288413596,,0.56503933912828,,5822.02735932476,4257.86440735867,,,,5.3232747262856,8.85322992503603,23.1510216081441,1863076506757.72,-0.394840774795966,23783.9454870064,-0.300057816359015,11120,,,,,,13.2,,50,,,,,,,,73.3331463414634,-0.0951134365477742,78333366,-0.532931207617465,0.0664248441628341,73.107,3.67268683339359,-0.386480384172272,0.114811188404776,,
1982,India,,,,,,,,,,,,64.3728530837845,1.42915706591651,,0,,158.765561913971,299.338967383475,,,,5.68017411038606,10.1234381638246,25.1341943149186,297198988654.298,3.47573323969961,407.58561968405,1.16259217390204,290,,,,,,159.1,,,,,,,,,,54.732,2.26080777945204,729169466,1.96002816361233,3.23820797275063,23.647,14.8137637678991,-0.482830655252411,-1.25209868392046,,
1982,Mexico,,,,,,,,,,,,69.7956226264241,0,,1.61902858285029,,986.529488612579,1504.26404213733,,,,28.3788029969438,35.4038762279907,21.5598864632214,611119202965.59,-0.0495863656386035,8649.12294359042,-2.06256844419556,3030,88.5315780639648,37.41357,52.3277816772461,17.65963,12.03366,65.4,,37,,,,,,,,65.975,2.03453780905284,70656783,0.434114804224875,2.81806082510955,67.396,77.2384496247017,-0.463514778118507,-0.770182816988055,,
1982,Russian Federation,,,,,,,,,,,,,,,,,,,,,,8.35548449337696,19.1916498015239,,,,,,,,,,,,26.6,,,,,,,,,,67.8060975609756,0.628287744424107,140823000,-0.852069150256464,1.25034281107982,70.631,,,,,
1982,United Kingdom,,,,,,,,,,,,82.1471164180863,16.1854562051856,,0,,4480.33541287092,3397.12228871864,,,,15.1692662127041,25.9275101746662,20.1683037440556,1340566646999.83,1.99489133434545,23805.3626651459,2.03145570542311,10670,,18.71611,,,,12.7,,58,,0,29.9,0.2,0.5,,,74.1780487804878,-0.0358427938348334,56313641,0.192739160073782,-0.0982126581127166,78.539,20.2878266684755,-0.418631025616243,0.116063537034006,,
1982,United States,,,,,,,,,,,,74.0319401170142,12.6119071712737,,0.2155147929741,,9544.46094343532,7259.07889874991,,,,9.14781826633414,41.2620329442641,22.070082771371,7111177473000,-1.80301378770601,30696.0834354928,-2.73469491077486,14220,,,,,,13.9,,97,,0.7,36.7,1,2,,,74.3609756097561,0.953317566163514,231664000,0.369463154438247,1.15881776860062,74.042,6.17334460360361,-0.0635586071447602,0.518991721827674,,
1982,World,,,,,,,,,,,,55.0317658373501,9.63596729256749,,0.482015087351808,,1566.50121186823,1379.66915908498,,,,17.8078539299401,17.0114672130074,24.2890992930341,27084754622367,0.296537496595278,5884.42709933784,-1.48574609502455,2782.39477847459,81.22509765625,27.80012,,16.57014,,,,16.2588721658555,,43.2,,58.1,68.7,,,62.9723221886496,1.8091631626617,4602785312,1.16934490970169,2.77820970461767,40.1336428862253,14.5029827157597,1.16543890417559,-0.931845713389995,,
1983,China,,,,,,,,,,,,75.4268153881175,0,,0,,317.020257790894,621.910717182477,,,,2.9797002922909,8.6582333799142,31.9258628866708,536633345444.073,10.7702025065716,524.409363188157,9.1811370495777,220,,25.38248,,16.38346,,56,,78,,,,,,,,65.904,1.4449496950092,1023310000,0.62871188358197,4.47484202161229,21.545,,-0.468097979857381,-1.24526752931709,,
1983,Finland,,,,,,,,,,,,25.8264805554897,41.993506647392,,0,,9124.16463077973,4823.85883071065,,,,19.5577075350026,14.51220986423,28.3946222147763,123161478423.828,3.11658151416627,25363.8552151954,2.5038433847941,10840,,14.78527,,11.84622,,7.6,,81,,,,,,,,74.2009756097561,0.595991320809624,4855787,-2.56684501046259,1.71948502704537,74.202,5.16459180216456,-0.493539386360019,0.207194870770271,,
1983,France,,,,,,,,,,,,27.3792232503496,48.8425949437803,,0.269502537589848,,4713.24310816761,3349.39299896758,,,,21.3961393673543,22.3360024214604,21.7504058341737,1363794045035.68,1.24086486211559,24356.6592918128,0.701053708942496,10450,,,63.444580078125,,,11.1,,15,,,,,,,,74.8,0.534621481991409,55992656,0.25200120371529,0.636714814823197,73.5,3.79758359769851,-0.417201816708543,0.148300070260208,,
1983,Germany,,,,,,,,,,,,78.8123151779535,16.3719301189153,,0.517816320966423,,5965.45819348748,4268.04891217242,,,,5.32500037906565,8.82456624350194,23.9392075435176,1892371711215.94,1.57241016952116,24221.3403747435,1.83903418369323,10020,,,,,,12.5,,47,,,,,,,,73.6221463414634,-0.262152572305171,78128282,-0.247279402823219,-0.267624344289567,73.103,3.31826581291807,-0.384677816054226,0.140387428398762,,
1983,India,,,,,,,,,,,,64.7780446872223,2.33373918194083,,0,,166.487772077772,302.154647362203,,,,5.66137783694664,10.2261311841266,21.039572118499,318861504646.278,7.28889290305703,427.527695757665,4.89273298922413,280,,,,,,154.5,,,,56.6,32,86.6,97.4,,,55.281,2.25868924622921,745826546,1.9543748863718,3.2350045343625,23.879,16.3282266584915,-0.4814977353631,-1.25093259044764,,
1983,Mexico,,,,,,,,,,,,73.0229490577329,0,,1.65247871807712,,1008.62496290596,1388.34433425716,,,,28.1150001227627,35.7347464238153,19.7815112646511,582860269033.109,-4.62412795987231,8086.26196298419,-6.50772320242422,2410,90.2329025268555,36.6442,54.3484802246094,18.03304,12.14491,62.5,,23,,,,,,,,66.644,1.99468010531636,72080310,0.37757441129095,2.76769657811464,67.919,64.3702540053786,-0.465253583301768,-0.80309556454602,,
1983,Russian Federation,,,,,,,,,,,,,,,,,,,,,,8.34297986762342,19.2555926532456,,,,,,,,,,,,26.2,,,,,,,,,,67.6526829268293,0.598250932058307,141668000,-0.89398188250237,1.21223929257588,71.066,,,,,
1983,United Kingdom,,,,,,,,,,,,80.2298533568969,18.1182797649936,,0,,4549.17528756934,3377.9049126009,,,,15.1977393961595,25.9228416784467,21.0927334590295,1397163444613.46,4.22185631279841,24801.9316298985,4.18632128722682,9870,,18.26122,,,12.34701,12.2,,60,,0,29.8,0.2,0.5,,,74.3780487804878,0.0341013738761532,56332848,0.266815796814772,-0.0295828084478234,78.489,21.5912520257499,-0.415148558610173,0.174336936489903,,
1983,United States,,,,,,,,,,,,73.3293453761474,12.7110214614706,,0.262388527749649,,9742.00571448125,7199.11853271284,,,,9.0719779903147,41.3564809745415,22.2529868977705,7437138985000,4.58379098591793,31810.921609807,3.63185804031656,14570,,,,,,13.4,,98,,0.5,37.3,1,2,,,74.4634146341463,0.914378513375149,233792000,0.327097084926625,1.11945662708531,74.194,4.91038812628473,-0.0435018149117819,0.584180798106626,,
1983,World,,,,,,,,,,,,54.046367817421,10.4900887625592,,0.517459711867087,,1603.8738138796,1370.37269730553,,,,17.725018136971,17.1144070851189,24.0336603254225,27785220247129.6,2.58619889502016,5930.71765603615,0.786662081403279,2633.03547654723,81.3251266479492,27.42866,,16.56853,,,,34.4769256083174,,42.5,,58.2,69.1,,,63.2157593749811,1.7854910326958,4684967631,1.20233590483964,2.6547107354429,40.4764780238378,13.1865795684942,1.20853937151606,-0.929138918178701,,
1984,China,,,,,,,,,,,,77.0052200641246,0,,0,,336.411641308803,651.074958647795,,,,2.96609099522513,8.87601678200275,34.3784061504283,618156214897.264,15.1915400236131,596.201109056267,13.6900198409216,250,,25.03049,,16.41878,,54.9,,84,,,,,,,,66.3,1.31206876113779,1036825000,0.469834594276456,4.3204330245138,22.203,23.0209765667404,-0.463081782562103,-1.2410695769098,,
1984,Finland,,,,,,,,,,,,29.0900258352287,41.6609623070638,,0,,9808.46625724143,4910.52301782763,,,,19.4969532383874,14.6256413870039,27.2297044519267,127149067752.734,3.23769199585604,26045.5138711526,2.68751989858703,10790,,14.68026,,11.83076,,7.4,,83,,,,,,,,74.5190243902439,0.534342930873442,4881803,-2.66783442745422,1.62405691653394,75.015,5.50683311548963,-0.493294025335064,0.247054196673547,,
1984,France,,,,,,,,,,,,20.1064301277224,59.2692459081428,,0.26777993696014,,4950.11159434513,3452.29954576665,,,,21.4483173914397,22.3734360945588,21.2292264826104,1384438090121.85,1.51372160344316,24600.9923558634,1.00314686477849,9830,,22.03016,,,,10.7,,26,,0.5,33.4,0.5,1.2,,,75,0.504230412309954,56275701,0.220809282702969,0.606219565199262,73.575,3.64483110193501,-0.41593156452263,0.162587208175684,,
1984,Germany,,,,,,,,,,,,74.6968104237997,20.7293639328105,,0.525601460953475,,6239.97181560413,4447.31663526041,,,,5.35765477745365,8.79872039965741,23.7018946425712,1945792376994.39,2.82294780997955,24991.3336835112,3.17898719416294,9880,,,,,,11.8,,48,,,,,,,,74.0722926829268,-0.345666402296961,77858685,0.247431304864631,-0.564774849383096,72.943,3.22610985568828,-0.381390780146546,0.18541203707833,,
1984,India,,,,,,,,,,,,66.2318697238206,2.37082632751729,,0,,184.248122293753,307.646699751755,,,,5.64270516200074,10.3317030367932,23.2914173032368,331044366862.848,3.82073785610604,433.9316670964,1.49790794895415,280,,,,,14.08528,150.3,,,,,,,,,,55.816,2.26275505157058,762895156,1.9548762840481,3.23792527950017,24.113,15.5742884886485,-0.48074810963342,-1.25055812446171,,
1984,Mexico,,,,,,,,,,,,71.2205222592891,0,,1.63809962038422,,1050.62407832264,1422.78951265711,,,,27.8742870811028,36.1020940444215,18.9307417598047,603338559533.217,3.51341334932273,8209.84351801706,1.52829027304064,2220,94.9307174682617,35.92316,,17.94618,11.14946,59.7,,21,,,,,,,,67.29,1.93637203383937,73489654,0.308530389732519,2.69615203492993,68.437,61.7562887138108,-0.463993530188972,-0.795869253496288,,
1984,Russian Federation,,,,,,,,,,,,,,,,,,,,,,8.31814880722255,19.2893677536866,,,,,,,,,,,,25.7,,,,,,,,,,67.2026829268293,0.757352967626051,142745000,-0.743450531322743,1.36199999749494,71.497,,,,,
1984,United Kingdom,,,,,,,,,,,,79.3267378992568,19.2509878885576,,0.000356638468451761,,4597.73969307614,3370.52494279189,,,,15.2072170952915,25.8863322141023,22.2069082796746,1428866552598.99,2.26910517217947,25324.6026235794,2.10738018909336,9280,,17.97819,,,12.59626,11.7,,63,,0,29.2,0.2,0.7,,,74.7780487804878,0.158261863204096,56422072,0.385794971776006,0.0958127633794614,78.44,21.7155541725706,-0.41319782937805,0.204899613711483,,
1984,United States,,,,,,,,,,,,73.4711579995575,13.5514148151241,,0.320785336820702,,10282.3746422135,7443.32001696173,,,,9.00145137735288,41.4773179264285,25.0958177517261,7975324064000,7.23645315874113,33818.8235513622,6.31198921610689,16210,,,,,,13,,98,,0.5,37.3,0.7,1.7,,,74.5634146341464,0.865817336309961,235825000,0.282860476837012,1.06778620152612,74.344,4.41973450336194,-0.0103866589347411,0.701590908241416,,
1984,World,,,,,,,,,,,,53.2005228668996,11.9527582804525,,0.535766024622219,,1675.62620298138,1401.96502784337,,,,17.6542033292543,17.2293356034341,25.1327034639439,29083990581629.8,4.67432081858117,6101.44165090634,2.87863973251932,2652.8512097335,82.0977478027344,27.23172,52.9617004394531,16.6426,,,,38.542414264722,,41.1,,58,69.2,,,63.5202165179613,1.74543626425326,4766740755,1.13771995842022,2.63842928802535,40.8318426007151,14.407662101189,1.28845422587294,-0.919155998880942,,
1985,China,,,,,,,,,,,,77.508583116219,0,,0,,362.812071852641,657.759736070939,,,,2.95168073824379,9.09980124448166,39.064106893606,701178782692.466,13.4306775204064,667.128541913215,11.8965617103968,290,,25.24791,,17.07836,7.33916,54.2,,88,,,,,,,,66.643,1.36169911825369,1051040000,0.495456907530141,4.33904712359308,22.874,25.7589527332764,-0.457973307077683,-1.23692216436392,,
1985,Finland,,,,,,,,,,,,36.8573497465605,38.3357470432054,,0,,10482.8316068317,5269.89237090404,,,,19.4659206127444,14.7567238096481,26.9465190145077,131661456678.906,3.54889658723026,26857.5936382327,3.11792568615647,11130,,,,,,7.3,,85,,,,,,,,74.2229268292683,0.41706890447956,4902206,-2.80822889843548,1.46862052187018,75.808,4.29102712393183,-0.493016372778444,0.294539770006505,,
1985,France,,,,,,,,,,,,16.2543715735329,65.4203424861482,,0.25047145851457,,5267.4074644336,3603.08287929499,,,,21.4967151356453,22.4071440295376,21.1685797207033,1406904493488.19,1.62278136715794,24870.5058201409,1.09553899443948,9780,,21.50899,64.9125823974609,,,10.4,,35,,,,,,,,75.3,0.520173569535788,56569195,0.235948608627833,0.622058192385842,73.65,3.84852701091855,-0.414549180505031,0.178346745466196,,
1985,Germany,,,,,,,,,,,,69.1566774243123,26.6330490241279,,0.544029506685108,,6448.5398592336,4598.13849473629,,,,5.41818133406679,8.79563515537961,23.115306998536,1991089163868.88,2.32793526226367,25630.3329976336,2.55688360699232,9840,,,,,,11.2,,50,,,,,,,,74.1890975609756,-0.223489901582361,77684873,0.63030590629267,-0.542054058797321,72.711,2.74404117980175,-0.378603615988456,0.222776899522288,,
1985,India,,,,,,,,,,,,69.8951022645443,2.67725675225433,,0,,194.556283380377,316.560001139339,,,,5.62475231064392,10.4407450803436,26.446076903013,348438428459.085,5.25429922311382,446.577332348924,2.9142065932041,290,,,,,14.58099,146.2,,1,,,,,,,,56.334,2.24836240132238,780242084,1.93821091064227,3.21822223527373,24.348,6.03817907394276,-0.479677832724398,-1.24981868150422,,
1985,Mexico,,,,,,,,,,,,70.0201099054727,0,,1.76472485992967,,1093.42602627743,1450.67215108408,,,,27.6579641411919,36.5081763670123,20.009776685914,614917928411.617,1.91921578613494,8212.92177495041,0.0374947089622992,2300,94.8052062988281,34.79416,61.4466590881348,17.45694,,57,,64,,,,,,,,67.874,1.86354345855765,74872006,0.224872157568231,2.61034123401828,68.95,60.0866137311032,-0.463281038108671,-0.795689255420641,,
1985,Russian Federation,,,,,,,,,,,,,,,,,,,,,,8.2924226199334,19.3190542062311,,,,,,,,,,,,25,,,,,,,,,,67.8568292682927,0.776688028447148,143858000,-0.729171174496763,1.3707485099111,71.923,,,,,
1985,United Kingdom,,,,,,,,,,,,77.8819824985834,20.7299156145345,,0.000339306254432188,,4826.71452591524,3550.78379115728,,,,15.2063867711428,25.8324204582019,22.0196206698474,1488127577613.36,4.14741494974335,26315.1286500244,3.91131912775897,9170,,17.52049,,,12.65927,11.4,,68,,0.2,30.4,0.2,0.7,,,74.6292682926829,0.226951225450001,56550268,0.458592094983007,0.163188345933666,78.39,21.4347865507821,-0.409551429350839,0.26281965823627,,
1985,United States,,,,,,,,,,,,73.2237600636783,15.5119379662836,,0.434107864858278,,10414.2078983205,7456.26290328004,,,,8.92962532168056,41.5941796540072,24.1883401602082,8307861210000,4.1695753468006,34918.1302012407,3.25057626031526,17460,,,,,,12.7,,97,,0.5,37.6,0.7,1.7,,,74.5634146341464,0.886129040850881,237924000,0.299753937179451,1.08769078654837,74.494,4.85418230686114,0.0100747397320733,0.765871793758252,,
1985,World,,,,,,,,,,,,52.0603439672285,13.6470055343186,,0.560406917421976,,1714.88094866486,1412.20804459798,,,,17.5863326175406,17.3503003209189,24.7378529449226,30160913843677.4,3.70280432812342,6218.51131279318,1.91872132169684,2729.05814959779,82.3709564208984,27.14291,53.146110534668,16.78841,,,,44.0639460285439,,39.7,,57.6,69.1,,,63.8124026225582,1.75049586895355,4850182355,1.1346194068992,2.64231830546431,41.1898287102714,15.5310692636475,1.35471857096454,-0.912310464439688,,
1986,China,,,,,,,,,,,,78.9713700976576,0,,0,,391.351624968363,671.209503276184,,,,2.93458842400497,9.32456331611657,37.7270016851388,763934015643.387,8.94996176438008,716.105339985739,7.34143347128679,310,,24.86643,,16.9997,8.57496,53.9,,63,,,,,,,,66.97,1.48739892914903,1066790000,0.595274324416893,4.4381005931631,23.559,11.6427404345573,-0.454111904358368,-1.23405829380494,,
1986,Finland,,,,,,,,,,,,36.1669305403321,38.6859091462672,,0,,10622.888181216,5482.57842271714,,,,19.725558417955,15.1032684214443,26.0571355653741,135289563831.25,2.75563345861494,27508.199993585,2.42242981301986,13010,,,,,,7.3,,87,,,,,,,,74.56,0.324794895907026,4918154,-2.86290626188406,1.32103899404386,76.567,2.42190477477832,-0.492793131111331,0.332583342879961,,
1986,France,,,,,,,,,,,,11.9335058365435,70.4864202255854,,0.251266733782064,,5520.79371294845,3640.01177310697,,,,21.5451276151454,22.4409244509203,21.7569199946968,1439787739478.76,2.33727634979969,25319.3150945387,1.80458442479406,11350,102.201713562012,20.6365,64.6051177978516,,,10.1,,39,,,,,,,,75.6,0.521885253750226,56865193,0.236845559312154,0.623667814059719,73.725,2.67893207320131,-0.412525836004228,0.20459043060141,,
1986,Germany,,,,,,,,,,,,70.5894640417161,25.0068511133299,,0.498262787626985,,6530.23871353475,4589.15365580296,,,,5.48467228315322,8.82251355357811,23.1354874285853,2036632127244.51,2.28733922127036,26204.5895785314,2.24053499792906,11240,,,,,,10.6,,70,,,,,,,,74.3968292682927,0.0457680639736539,77720436,0.389637308046534,-0.0835945049666029,72.617,1.59037010019311,-0.375801304302961,0.256355993706846,,
1986,India,,,,,,,,,,,,71.1316804839904,2.46211471238558,,0.000980531546151169,,209.044230344839,320.504363748802,,,,5.60788097179552,10.5546577537228,26.0656839397255,365081813582.059,4.77656416847516,457.565391224756,2.46050528763675,310,,,,,14.76291,142.2,,10,,,,,,,,56.835,2.23527124737904,797878993,1.92150306376223,3.20394984780465,24.585,3.36251414593716,-0.478653745814822,-1.24917616546492,,
1986,Mexico,,,,,,,,,,,,75.8992731690242,0,,3.49414211295736,,1115.39138436903,1386.27970203491,,,,27.4672742391767,36.9593987434333,17.8341987947217,590751900359.025,-3.92995990782299,7750.17148859194,-5.63441731260447,2100,96.5046997070312,33.62718,62.1918106079102,17.19945,11.18293,54.4,,60,,,,,,,,68.388,1.79010932477031,76224365,0.137230865588242,2.52561480423504,69.459,32.4748555076834,-0.464768002016689,-0.822748127650314,,
1986,Russian Federation,,,,,,,,,,,,,,,,,,,,,,8.27241967525442,19.3605615139343,,,,,,,,26.52823,,,,24.3,,,,,,,,,,69.389756097561,0.717573866435774,144894000,-0.800461664048992,1.30398021018832,72.346,,,,,
1986,United Kingdom,,,,,,,,,,,,78.6721451119908,19.7354311770306,,0.000334051544153263,,4953.65357621044,3597.94469423442,,,,15.2048884738531,25.7777366668951,21.7738422806115,1535008665311.19,3.15034062959936,27081.3489722657,2.91171034134608,10260,,,,,12.96757,11.1,,71,,0.2,31.9,0.2,1,,,74.9292682926829,0.231610229834337,56681396,0.462713595009346,0.167807267097485,78.34,11.8735333261188,-0.406666781314198,0.307623645203973,,
1986,United States,,,,,,,,,,,,71.7836031342671,16.625980594941,,0.462283178089831,,10424.4272965398,7376.09623833459,,,,8.85507427919404,41.7016982255667,23.7406245175648,8595533786000,3.46265505318908,35794.8877746915,2.51089496601867,19110,,,,,,12.4,,97,,0.5,37.6,0.7,1.7,,,74.6146341463415,0.924164157058979,240133000,0.334331075505947,1.12532022077028,74.644,3.97392020545445,0.0277755690494857,0.817139338816075,,
1986,World,,,,,,,,,,,,51.444524444585,14.4183456033449,,0.599225171202684,,1739.01414853814,1414.2342681133,,,,17.5227667128711,17.4792805669097,24.8110101842809,31171713892672.3,3.35135750273969,6315.02780355834,1.55208354396019,3001.6182887752,82.4132232666016,26.93052,53.2897796630859,16.7685,,,,44.6628383141846,,38.4,,56.8,68.6,,,64.2083506527576,1.77177453774313,4936116651,1.14147694252726,2.671188022328,41.553932665034,8.8365641578731,1.41691427759071,-0.906666756658927,,
