EN.ATM.CO2E.KT,EN.ATM.CO2E.PC,EN.ATM.CO2E.PP.GD,NY.GDP.MKTP.KD,NY.GDP.MKTP.KD.ZG,NY.GDP.PCAP.KD,NY.GDP.PCAP.KD.ZG,SP.POP.TOTL,SP.POP.GROW,SP.URB.TOTL.IN.ZS,SP.URB.GROW,SP.RUR.TOTL.ZG,EG.USE.COMM.GD.PP.KD,EG.ELC.RNWX.ZS,EG.ELC.RNEW.ZS,EG.ELC.NUCL.ZS,EG.ELC.FOSL.ZS,TX.VAL.FUEL.ZS.UN,EN.URB.MCTY.TL.ZS,EN.URB.LCTY.UR.ZS,SE.PRM.ENRL.TC.ZS,SE.SEC.ENRL.TC.ZS,EG.USE.PCAP.KG.OE,EG.USE.ELEC.KH.PC,SE.PRM.CMPT.ZS,SE.SEC.CMPT.LO.ZS,SI.POV.DDAY,SI.POV.LMIC,SI.POV.UMIC,SL.TLF.CACT.ZS,SL.EMP.TOTL.SP.ZS,SP.DYN.LE00.IN,SH.DYN.MORT,SH.IMM.MEAS,NE.GDI.TOTL.ZS,SH.STA.SMSS.ZS,SH.H2O.BASW.ZS,NY.GNP.PCAP.CD
0.583452666492964,-0.789657292624484,0.0689264575867996,0.688468026174308,0.440191240573914,-0.494070533347932,0.354709939035373,0.716681896916848,0.633847586822216,-0.648012696538111,1,-0.0991329328750053,-0.0291156850333142,-0.325493141874788,-0.395784364208945,-0.695043719544704,0.577282289624492,-0.541097772108281,0.379998968857947,-0.276273061656114,0.517525224445436,0.769247378185844,-0.758525751164538,-0.611219621490471,0.56690868042991,-0.0478686628556824,0.868361570420082,0.83982711825928,0.870790161620602,0.352210092808295,0.50236425226357,-0.0434312131429037,0.618598330845164,-0.354061346289045,0.658517264826613,-0.690174123503726,-0.777983810939138,-0.499735364051775
-0.323365774124114,-0.356963671257302,-0.142532219835009,-0.282769775346492,-0.0842820906216911,-0.452338416238555,-0.141321270825603,-0.145383874662751,0.434961396635471,-0.0813303311795651,-0.0991329328750053,1,-0.508979296773052,-0.431327556984266,-0.530646021038376,-0.410148587473658,0.471052033294182,0.254773753524764,0.401350462579618,0.0540115763573354,0.646600312088818,0.428409392765952,-0.418574301246964,-0.467873743426295,-0.186724093413931,-0.669573774155792,0.15318763633595,0.210800822156921,0.286218387437243,-0.423201648000949,-0.275021413642646,-0.521709527195947,0.528765873644742,-0.351505492800958,-0.281264699652346,-0.456266812739302,-0.231635295013538,-0.475210205409887
0.726807006027222,0.538882670783753,0.784278410475366,0.611379341517925,0.281288502205645,0.094074587153148,0.383591558273068,0.541931774356125,-0.772976698657483,-0.396517571014102,-0.0291156850333142,-0.508979296773052,1,-0.0319339808762266,0.179790894988762,0.254446716880517,-0.225879473516598,0.208677855733494,-0.756567395755725,-0.700577396431993,-0.639660391215926,-0.465169101992703,0.36947353427808,0.278822070613264,-0.144862992744254,0.535134764599934,0.0662524632025534,0.00319661444329631,-0.129295073563163,0.710104195437239,0.492252453457993,-0.0364947218755626,-0.328790447022256,0.259190713015145,0.614990381293755,0.324895710813539,-0.114317383009091,0.0883841085037834
-0.456567532263351,0.398297475951168,-0.575731502267178,-0.487828033434095,-0.367246792143138,0.946500650644748,-0.335918645414811,-0.404307078385369,-0.241057351775062,0.535118245058614,-0.325493141874788,-0.431327556984266,-0.0319339808762266,1,0.951060452592795,0.843126892214444,-0.914556188833083,-0.505902375267239,-0.384378118443833,0.624762873969072,-0.594464771434622,-0.350978070792578,0.716985234307718,0.867406763637919,0.0175381525635932,0.673987816807924,-0.457243927362903,-0.469176767785249,-0.616885453642012,-0.366022805485261,-0.53425779462622,0.879635227571465,-0.593964348919416,0.0310505251699195,-0.272502548246946,0.799833610899777,0.709898177505658,0.948923038876569
-0.316527499680262,0.539762901527667,-0.371085539112563,-0.380282437151811,-0.346047979375526,0.937689207266773,-0.286874662566417,-0.324741964993352,-0.451286121202491,0.471313867977132,-0.395784364208945,-0.530646021038376,0.179790894988762,0.951060452592795,1,0.904607149024466,-0.96382439134572,-0.368229163788576,-0.549743495695656,0.453110580015199,-0.743978119889317,-0.508553096438097,0.803929621387222,0.912568810573252,-0.0994331918689811,0.723763925321456,-0.480643151703679,-0.506743967301236,-0.674593899051784,-0.214484206974978,-0.425709777085801,0.805145668943624,-0.674472909972529,0.108157317718375,-0.180253845068053,0.868767357863814,0.69346244250773,0.938851405189042
-0.405085102117497,0.791405045035381,-0.234601369635134,-0.5090259643802,-0.439660298397446,0.928263068303459,-0.351447532893022,-0.478339087251481,-0.66278792648177,0.571769263772732,-0.695043719544704,-0.410148587473658,0.254446716880517,0.843126892214444,0.904607149024466,1,-0.982427124465286,-0.0441278168584925,-0.657029339119686,0.385939416684417,-0.837237915917019,-0.746118729996103,0.960779688871943,0.973418266282328,-0.325116033504011,0.631893970991928,-0.703066589065102,-0.719037520762385,-0.8787819068435,-0.232579884977008,-0.470990459571703,0.631208429580182,-0.789838764457342,0.257168614438263,-0.340874660266346,0.967679877714021,0.819862904171145,0.936362568779604
0.38232327928507,-0.70988106434482,0.30408796964042,0.469750780261704,0.395269382638808,-0.967863601748047,0.318514583777848,0.42618085250384,0.579818865131757,-0.546170562830511,0.577282289624492,0.471052033294182,-0.225879473516598,-0.914556188833083,-0.96382439134572,-0.982427124465286,1,0.208606221741708,0.6248951671784,-0.436710685667629,0.814661873430932,0.660710717739439,-0.923125022302742,-0.981360701325985,0.223164897796176,-0.699187144485666,0.623895868552462,0.644458548182302,0.81268191099329,0.230247162953624,0.464042034096551,-0.735060048249511,0.761488969195122,-0.201430273509165,0.27749387474172,-0.95306513133112,-0.791518766626461,-0.968647380603523
0.00814572886550058,0.353053240401105,0.471847615045163,-0.0842636969297353,-0.0632863328645828,-0.375484680165362,-0.0018812883361175,-0.119069891246871,-0.448157666545206,-0.0402729768346623,-0.541097772108281,0.254773753524764,0.208677855733494,-0.505902375267239,-0.368229163788576,-0.0441278168584925,0.208606221741708,1,-0.19470000208879,-0.459755621832923,-0.033739648328603,-0.375601406677272,0.0816435774097852,-0.181555254623437,-0.58929349146655,-0.453700284293112,-0.281322048702721,-0.251110932729622,-0.211750770265955,0.0299955921364132,0.0174739823049786,-0.725882451860595,-0.012144310124183,0.170546236400987,-0.186075930323906,-0.0277685210398262,0.00112371129961713,-0.327620988290051
-0.212924469210804,-0.687898492187723,-0.354278806531754,-0.0625452242402988,0.0364674186146586,-0.474495429806033,-0.0705390304087932,-0.249149874529279,0.809094609467118,0.196823136713066,0.379998968857947,0.401350462579618,-0.756567395755725,-0.384378118443833,-0.549743495695656,-0.657029339119686,0.6248951671784,-0.19470000208879,1,0.394173606458871,0.695142804296473,0.529390407794098,-0.682667868378719,-0.637945961314896,0.428485063133114,-0.560752776390402,0.144642897866043,0.157710098374802,0.406064323248185,-0.105550533496963,0.169922538994975,-0.112992318075355,0.362896340590316,0.0686593652635486,-0.333993417841033,-0.687888173957178,-0.235516676205378,-0.482957353929472
-0.8216940169569,0.0200805100348093,-0.834940753708979,-0.755018113983032,-0.439818801330789,0.586625552648859,-0.482927700288671,-0.809947813782528,0.326368393211505,0.82602158491344,-0.276273061656114,0.0540115763573354,-0.700577396431993,0.624762873969072,0.453110580015199,0.385939416684417,-0.436710685667629,-0.459755621832923,0.394173606458871,1,-0.0405180245926755,-0.0837449403069017,0.286644897022895,0.412579075296746,0.122955261482051,0.0781196172439775,-0.519685020798429,-0.509567142792478,-0.450940772531293,-0.580941819801627,-0.531603192839559,0.660197076485264,-0.345856798214527,0.140567435719402,-0.75487020965388,0.307672254328173,0.639159957158776,0.567946198542062
-0.0735591490980564,-0.858424924516093,-0.218491425400253,0.0395818209788677,0.19029139036484,-0.73747319435886,0.0763385393614228,0.198266775515257,0.857688132469409,-0.389365095180416,0.517525224445436,0.646600312088818,-0.639660391215926,-0.594464771434622,-0.743978119889317,-0.837237915917019,0.814661873430932,-0.033739648328603,0.695142804296473,-0.0405180245926755,1,0.86510751880071,-0.882046774246622,-0.840987160326463,0.198055281666689,-0.725947911901826,0.599160827993925,0.659459042776048,0.773939768881908,-0.303804661446198,-0.0487042850582924,-0.536536038613876,0.884438869483426,-0.569712501850524,0.044704468553249,-0.852186486514781,-0.610577820961276,-0.744004904323352
0.137921672243025,-0.944446709594434,-0.247812202979614,0.254196992431891,0.268847981454029,-0.579814254953865,0.154144482948464,0.467545971731384,0.855621191204896,-0.560771625386699,0.769247378185844,0.428409392765952,-0.465169101992703,-0.350978070792578,-0.508553096438097,-0.746118729996103,0.660710717739439,-0.375601406677272,0.529390407794098,-0.0837449403069017,0.86510751880071,1,-0.862204529696227,-0.720688475809693,0.359509900621337,-0.413671751399012,0.811050585645013,0.849071112800483,0.885821058479789,-0.191056417162173,0.0137091084164217,-0.260805554482676,0.87622323870103,-0.698601959348125,0.344668575534841,-0.769041262239933,-0.69706073777402,-0.580955497439748
-0.327759515088695,0.92132641625251,-0.0616418568712529,-0.443988909328272,-0.324650183174117,0.871866349257191,-0.2213060936931,-0.475862240448942,-0.77450368395038,0.571113034507121,-0.758525751164538,-0.418574301246964,0.36947353427808,0.716985234307718,0.803929621387222,0.960779688871943,-0.923125022302742,0.0816435774097852,-0.682667868378719,0.286644897022895,-0.882046774246622,-0.862204529696227,1,0.960805040656616,-0.355931929495692,0.62241173359017,-0.763147551966491,-0.784325059637684,-0.92329159111555,-0.100319736072816,-0.35321223806003,0.534870955580893,-0.850665903923439,0.394992805372422,-0.322110509503369,0.966176765830489,0.822364742856816,0.865555757783501
-0.359215985625119,0.791884838210538,-0.232092584045236,-0.450799208851053,-0.335252499587741,0.968138421766707,-0.251747405043338,-0.437373428593916,-0.629628114418309,0.562253728523988,-0.611219621490471,-0.467873743426295,0.278822070613264,0.867406763637919,0.912568810573252,0.973418266282328,-0.981360701325985,-0.181555254623437,-0.637945961314896,0.412579075296746,-0.840987160326463,-0.720688475809693,0.960805040656616,1,-0.213729912451565,0.722953389620106,-0.666563963033627,-0.688511308535745,-0.847838591747057,-0.166818028098148,-0.413494741571969,0.715897008421221,-0.807456412055272,0.282984843835577,-0.273851397309023,0.970497522163497,0.816516013651825,0.956099878716032
0.244770718200899,-0.44040245628374,-0.240599107477833,0.357310173490402,0.212442742995095,-0.0823930875549068,0.158521298369201,0.2111606970593,0.402265478824327,-0.0407837188639394,0.56690868042991,-0.186724093413931,-0.144862992744254,0.0175381525635932,-0.0994331918689811,-0.325116033504011,0.223164897796176,-0.58929349146655,0.428485063133114,0.122955261482051,0.198055281666689,0.359509900621337,-0.355931929495692,-0.213729912451565,1,0.308113135618592,0.233868179521043,0.227037544662101,0.327701762523032,0.32360206154926,0.384518924832666,0.344417434468459,0.0207026591038425,0.138990478362296,0.255594031744822,-0.208680999992017,-0.085952389354016,-0.0836108927644837
0.199907368284748,0.479621997791316,-0.0415071904840471,0.152592928545957,-0.0248440893311476,0.714479795417338,0.0396369994973768,0.0989600093248433,-0.489542553803433,0.152953985169245,-0.0478686628556824,-0.669573774155792,0.535134764599934,0.673987816807924,0.723763925321456,0.631893970991928,-0.699187144485666,-0.453700284293112,-0.560752776390402,0.0781196172439775,-0.725947911901826,-0.413671751399012,0.62241173359017,0.722953389620106,0.308113135618592,1,-0.239143287613825,-0.285000584931439,-0.428310534894426,0.333270076572282,0.0934001904951504,0.754032060299408,-0.656224580799799,0.247699994027401,0.271408341445437,0.708416229157897,0.452306192347229,0.709999998365239
0.583061714034918,-0.741903299469303,0.232860151291604,0.64024355833277,0.458374635514833,-0.61942237834205,0.387625045942638,0.848004883814833,0.522406831866341,-0.890500610748421,0.868361570420082,0.15318763633595,0.0662524632025534,-0.457243927362903,-0.480643151703679,-0.703066589065102,0.623895868552462,-0.281322048702721,0.144642897866043,-0.519685020798429,0.599160827993925,0.811050585645013,-0.763147551966491,-0.666563963033627,0.233868179521043,-0.239143287613825,1,0.990547308631027,0.947582765967486,0.199686467508546,0.325465158538974,-0.364172951521461,0.839735185656105,-0.637812931535191,0.738257336015534,-0.717461537323302,-0.923002484524813,-0.629756461783655
0.524836337460004,-0.76821784233449,0.180225587329143,0.5840595642076,0.436447911121009,-0.63990053170221,0.361765537068673,0.826693130018457,0.552668985992197,-0.892905033401716,0.83982711825928,0.210800822156921,0.00319661444329631,-0.469176767785249,-0.506743967301236,-0.719037520762385,0.644458548182302,-0.251110932729622,0.157710098374802,-0.509567142792478,0.659459042776048,0.849071112800483,-0.784325059637684,-0.688511308535745,0.227037544662101,-0.285000584931439,0.990547308631027,1,0.956906831913127,0.113544502820872,0.24420923656768,-0.407808087786192,0.88484444261628,-0.698714626284652,0.710616641687848,-0.72381281040849,-0.90495580889466,-0.64604882705923
0.507478798714639,-0.865963225681432,0.178414052094768,0.597078957031792,0.457175382873975,-0.780430125105088,0.367436700456549,0.733413357411222,0.667886836168677,-0.80131467488229,0.870790161620602,0.286218387437243,-0.129295073563163,-0.616885453642012,-0.674593899051784,-0.8787819068435,0.81268191099329,-0.211750770265955,0.406064323248185,-0.450940772531293,0.773939768881908,0.885821058479789,-0.92329159111555,-0.847838591747057,0.327701762523032,-0.428310534894426,0.947582765967486,0.956906831913127,1,0.169723935323853,0.360445599841349,-0.473399823841516,0.897253535432786,-0.558812922922633,0.601943962007583,-0.877198668451626,-0.928077261041957,-0.787822645768153
0.85352740641633,0.119577289053183,0.73741071467222,0.841050204496218,0.428157958711177,-0.256344533880193,0.472387720194117,0.524301670122174,-0.335851331624064,-0.326524405747186,0.352210092808295,-0.423201648000949,0.710104195437239,-0.366022805485261,-0.214484206974978,-0.232579884977008,0.230247162953624,0.0299955921364132,-0.105550533496963,-0.580941819801627,-0.303804661446198,-0.191056417162173,-0.100319736072816,-0.166818028098148,0.32360206154926,0.333270076572282,0.199686467508546,0.113544502820872,0.169723935323853,1,0.946709144829604,-0.058624672684202,-0.208517543777882,0.522274644456361,0.581523796856711,-0.145450414357514,-0.328919626773883,-0.26958632926747
0.823296131114492,-0.125568100365583,0.670293112412463,0.850846963073568,0.494706090711068,-0.460303504132313,0.504238927260281,0.5148431214702,-0.0713565352777273,-0.358056608543573,0.50236425226357,-0.275021413642646,0.492252453457993,-0.53425779462622,-0.425709777085801,-0.470990459571703,0.464042034096551,0.0174739823049786,0.169922538994975,-0.531603192839559,-0.0487042850582924,0.0137091084164217,-0.35321223806003,-0.413494741571969,0.384518924832666,0.0934001904951504,0.325465158538974,0.24420923656768,0.360445599841349,0.946709144829604,1,-0.173368062567196,-0.00536914596489365,0.467491439917844,0.541308698940824,-0.412334114195596,-0.493497196285328,-0.47015922601364
-0.259278741056781,0.244575478327076,-0.529526391395335,-0.238204754744938,-0.252627799902321,0.843161350557678,-0.244083079451552,-0.328245971416252,-0.0693148140146943,0.546047368470845,-0.0434312131429037,-0.521709527195947,-0.0364947218755626,0.879635227571465,0.805145668943624,0.631208429580182,-0.735060048249511,-0.725882451860595,-0.112992318075355,0.660197076485264,-0.536536038613876,-0.260805554482676,0.534870955580893,0.715897008421221,0.344417434468459,0.754032060299408,-0.364172951521461,-0.407808087786192,-0.473399823841516,-0.058624672684202,-0.173368062567196,1,-0.623610538121157,0.251183043266879,-0.180436656314963,0.609773927612484,0.592940518239913,0.832633491505516
0.187636565476313,-0.812287975467238,0.0271865051169676,0.256036058433409,0.295770857404236,-0.754362385530544,0.203289269131048,0.529626871898836,0.691842962314822,-0.719500697290407,0.618598330845164,0.528765873644742,-0.328790447022256,-0.593964348919416,-0.674472909972529,-0.789838764457342,0.761488969195122,-0.012144310124183,0.362896340590316,-0.345856798214527,0.884438869483426,0.87622323870103,-0.850665903923439,-0.807456412055272,0.0207026591038425,-0.656224580799799,0.839735185656105,0.88484444261628,0.897253535432786,-0.208517543777882,-0.00536914596489365,-0.623610538121157,1,-0.754672617432045,0.364474649494195,-0.827077943394797,-0.829147549731407,-0.757511463288397
0.0814937634578744,0.536329722154408,0.269771813558427,0.0645841785302832,-0.0542783211335377,0.226543422875828,0.00708850328576775,-0.401859601402443,-0.453894435192932,0.569027401213993,-0.354061346289045,-0.351505492800958,0.259190713015145,0.0310505251699195,0.108157317718375,0.257168614438263,-0.201430273509165,0.170546236400987,0.0686593652635486,0.140567435719402,-0.569712501850524,-0.698601959348125,0.394992805372422,0.282984843835577,0.138990478362296,0.247699994027401,-0.637812931535191,-0.698714626284652,-0.558812922922633,0.522274644456361,0.467491439917844,0.251183043266879,-0.754672617432045,1,-0.285500630896967,0.305844715226854,0.445460754614584,0.221325561768522
0.87363148927895,-0.237636250218023,0.535656435905144,0.862498377565441,0.620742739826855,-0.326802865108087,0.627651135731144,0.956810145471573,-0.0608891556638516,-0.859285253383826,0.658517264826613,-0.281264699652346,0.614990381293755,-0.272502548246946,-0.180253845068053,-0.340874660266346,0.27749387474172,-0.186075930323906,-0.333993417841033,-0.75487020965388,0.044704468553249,0.344668575534841,-0.322110509503369,-0.273851397309023,0.255594031744822,0.271408341445437,0.738257336015534,0.710616641687848,0.601943962007583,0.581523796856711,0.541308698940824,-0.180436656314963,0.364474649494195,-0.285500630896967,1,-0.265855748789063,-0.656801736728361,-0.333806163296134
-0.333343784771474,0.83194552387511,-0.183646724081603,-0.437938356586107,-0.360190757837481,0.907468955467207,-0.264430431309129,-0.423032897980312,-0.720916546048588,0.538600936652792,-0.690174123503726,-0.456266812739302,0.324895710813539,0.799833610899777,0.868767357863814,0.967679877714021,-0.95306513133112,-0.0277685210398262,-0.687888173957178,0.307672254328173,-0.852186486514781,-0.769041262239933,0.966176765830489,0.970497522163497,-0.208680999992017,0.708416229157897,-0.717461537323302,-0.72381281040849,-0.877198668451626,-0.145450414357514,-0.412334114195596,0.609773927612484,-0.827077943394797,0.305844715226854,-0.265855748789063,1,0.850741409554335,0.915041258461859
-0.654451867444888,0.682111391743743,-0.456023190017645,-0.701987163681898,-0.486141058483455,0.817044442097306,-0.42607402006612,-0.79406265993619,-0.44719738930466,0.866392459456454,-0.777983810939138,-0.231635295013538,-0.114317383009091,0.709898177505658,0.69346244250773,0.819862904171145,-0.791518766626461,0.00112371129961713,-0.235516676205378,0.639159957158776,-0.610577820961276,-0.69706073777402,0.822364742856816,0.816516013651825,-0.085952389354016,0.452306192347229,-0.923002484524813,-0.90495580889466,-0.928077261041957,-0.328919626773883,-0.493497196285328,0.592940518239913,-0.829147549731407,0.445460754614584,-0.656801736728361,0.850741409554335,1,0.825097854917705
-0.449995416362105,0.617083519315847,-0.454793283859306,-0.509035380779166,-0.419951785510629,0.987579770937986,-0.362291005839097,-0.486297159107613,-0.435246723042295,0.620735960492923,-0.499735364051775,-0.475210205409887,0.0883841085037834,0.948923038876569,0.938851405189042,0.936362568779604,-0.968647380603523,-0.327620988290051,-0.482957353929472,0.567946198542062,-0.744004904323352,-0.580955497439748,0.865555757783501,0.956099878716032,-0.0836108927644837,0.709999998365239,-0.629756461783655,-0.64604882705923,-0.787822645768153,-0.26958632926747,-0.47015922601364,0.832633491505516,-0.757511463288397,0.221325561768522,-0.333806163296134,0.915041258461859,0.825097854917705,1
